Train Number,Train Name
97423,CSTM TNA LOCAL
97427,CSTM TNA LOCAL
97429,DR TNA LOCAL
97433,CSTM TNA LOCAL
97435,CSTM TNA LOCAL
97437,CSTM TNA LOCAL
97439,CSTM TNA LOCAL
98579,VDLR VASHI LOCAL
98501,CSTM VASHI LOCAL
98503,VDLR VASHI LOCAL
98505,CSTM VASHI LOCAL
98507,CSTM VASHI LOCAL
98509,CSTM VASHI LOCAL
98511,CSTM VASHI LOCAL
98513,CSTM VASHI LOCAL
98515,CSTM VASHI LOCAL
98517,CSTM VASHI LOCAL
98519,CSTM VSH LOCAL
98523,CSTM VASHI LOCAL
98527,CSTM VASHI LOCAL
98529,CSTM VASHI LOCAL
98531,VDLR VASHI LOCAL
98533,CSTM VASHI LOCAL
98535,CSTM VASHI LOCAL
98537,CSTM VASHI LOCAL
98539,CSTM VASHI LOCAL
98541,CSTM VASHI LOCAL
98543,CSTM VASHI LOCAL
98545,CSTM VASHI LOCAL
98547,CSTM VASHI LOCAL
98549,CSTM VASHI LOCAL
98551,CSTM VASHI LOCAL
98553,CSTM VASHI LOCAL
98555,CSTM VASHI LOCAL
98557,CSTM VASHI LOCAL
98559,CSTM VASHI LOCAL
98561,CSTM VASHI LOCAL
98563,CSTM VASHI LOCAL
98565,CSTM VASHI LOCAL
98567,CSTM VASHI LOCAL
98569,CSTM VASHI LOCAL
98571,CSTM VASHI LOCAL
98573,CSTM VASHI LOCAL
98577,CSTM VASHI LOCAL
56517,CTA HRR PASS
56520,CTA SBC PASS
58424,CTC BHC PASS
58436,CTC BHC PASS
58405,CTC PRDP PASS
58401,CTC PRDP PASS
58415,CTC PURI PASS
79456,CTD BRC DMU
59118,CTD BRC PASS
59122,CTD BRC PASS
59120,ARPR PRTN PASS
76841,TDPR TPJ DMU
02090,JANSHATABDI EXP
04852,RTGH MTD SPL
74832,CURU BKN DMU
51254,CWA AMLA PASS
59396,BDKD BZU PASS
51256,CWA BXY PASS
12959,DADAR BHUJ EXP
22629,DADAR TEN EXP
12930,DAHOD BL SF EXP
12722,DAKSHIN EXPRESS
19063,DANAPUR EXPRESS
12351,HWH-RJPB EXPRES
11033,DARBHANGA EXP
11065,MYS RU EXP
12344,DARJEELING MAIL
12343,DARJEELING MAIL
52946,AE VRLF PASS M G
52930,AE VRLF PASS M G
14035,DAULADHAR EXP
57515,DAUND NANDED PAS
12182,DAYODAYA EXP
12181,DAYODAI EXPRESS
52028,MYGL CRND PASS
52046,MYGL MKRL PASS NG
52024,MYGL MLSR PASS
15766,DBB SGUJ INTERCITY  EXP
15559,DBG ADI JANSADHARAN
55575,DBG HRGR PASS
55577,DBG HRGR PASS
15236,DBG HWH EXPRESS
17006,RXL HYB EXPRESS
55517,DBG JYG PASS
55224,DBG SPJ PASS
15234,DBG KOAA EXPRESS
11066,RU MYS WKLY EXP
11034,DBG PUNE EXP
17008,DBG SC EXPRESS
55239,DBG SMI PASS
74652,DBNK ASR DMU
74654,DBNK ASR DMU
74656,DBNK ASR DMU
74658,DBNK ASR DMU
15933,DBRG ASR EXPRESS
15903,DBRG CDG EXPRESS
15942,DBRG JHAJHA EXP
12526,DBRG KOAA EXP
15930,DBRG MS EXPRESS
12235,HUMSAFAR EXP
15928,DBRG RNY EXPRESS
55910,DBRG SLGR PASS
15905,DBRG  VIVEK EXP
12424,DBRT RAJDHANI
12423,DBRT RAJDHANI EX
12435,JYG ANVT G RATH
64093,NZM SSB EMU
51350,DD PUNE PASS
55166,DDA CPR PASS
55171,DDA MHC PASS
55173,DDA MHC PASS
55175,DDA MGZ PASS
55177,DDA MGZ PASS
55179,DDA MGZ PASS
55169,DDA SV PASS
33412,DDC SDAH LOCAL
33231,DDJ BP LOCAL
33291,DDJ DKAE LOCAL
33271,DDJ GBG LOCAL
33212,DDJ SDAH LOCAL
14631,DDN ASR EXPRESS
14266,DDN BSB EXPRESS
15006,DDN GKP EXP
14318,DDN INDB EXP
12055,DDN JANSHTBDI
22660,DDN KCVL SUP EXP
14120,DDN KGM EXPRESS
12688,DDN MDU SF EXP
15002,DDN MFP EXP
54342,DDN SRE PASS
12490,DDR BIKANER EXP
90649,CCG BSR FAST
90881,ADH VR FAST
91011,DDR BVI FAST
91069,CCG BVI FAST
90553,CCG BVI LOCAL
90597,CCG BVI LOCAL
90951,CCG BVI LOCAL
69145,ANND GDA MEMU
93019,VR DRD LOCAL
90129,DDR VIRAR FAST
90155,DDR VIRAR FAST
90183,CCG ADH LOCAL
90211,CCG BVI LOCAL
90361,DDR VIRAR FAST
90381,CCG BVI LOCAL
92011,DDR VIRAR FAST
90513,CCG ADH LOCAL
92015,ADH VRR SEMI FAST
90589,DDR VIRAR FAST
90613,ADH BSR FAST
90637,DDR VIRAR FAST
90683,BA VIRAR LOCAL
92017,CCG BVI FAST
90757,ADH BSR FAST
90791,CCG ADH LOCAL
90937,CCG VR FAST
91083,CCG BVI LOCAL
11007,DECCAN EXPRESS
11008,DECCAN EXPRESS
12123,DECCAN QUEEN
12124,DECCAN QUEEN
12215,DEE BDTS G RATH
12457,DEE BKN  S F EXP
12455,DEE BKN SF EXP
12985,DEE DOUBLE DCKER
74033,DEE FN DEMU
74037,DEE FN DEMU
12216,DEE GARIBRATH
14626,DEE INTERCITY
22471,DEE INTERCITY
12265,DEE JAT DURONTO
22482,DEE JU SUP
19264,DEE PORBNDR EXP
54421,DLI RE PASS
19580,DEE RJT EXP
14812,DEE SIKAR EXP
22401,DEE UHP AC SUP
12687,DEHRADUN EXP
19019,DEHRADUN EXP
19020,DEHRADUN EXP
22659,DEHRADUN EXP
29020,DEHRADUN EXPRES
12017,DEHRADUN SHTBDI
12018,DEHRADUN SHTBDI
64412,DELHI GZB EMU
64064,DELHI PALWAL EMU
64062,DLI PWL EMU
74025,DLI SMQL DMU
54057,DLI SMQL PASS
19263,DELHI SR EXPRESS
54473,DLI SRE PASS
17057,DEVAGIRI EXP
17058,DEVAGIRI EXP
56707,DG MDU PASS
56776,DG PLNI PASS
56704,DG TPJ PASS
68706,DGG BSP MEMU
68711,DGG G MEMU
68723,DGG G MEMU
68730,DGG R MEMU
68710,DGG R MEMU
12848,HWH SUP AC EXP
68688,DGHA PKU MEMU
13417,DGHA MLDT EXP
22877,HWH ERS ANTYODAYA EXP
22889,DGHA PURI SUP EX
68686,DGHA PKU MEMU
22873,DGHA VSKP EXP
13319,DGHR RNC EXP
73214,DGHT PTG  DEMU
73215,DGHT RBHT DEMU
63527,DGR ASN MEMU
34811,DH SDAH LOCAL
34813,DH SDAH LOCAL
34815,DH SDAH LOCAL
34817,DH SDAH LOCAL
34819,DH SDAH LOCAL
34821,DH SDAH LOCAL
34823,DH SDAH LOCAL
34825,DH SDAH LOCAL
34827,DH SDAH LOCAL
34831,DH SDAH LOCAL
34833,DH SDAH LOCAL
34835,DH SDAH LOCAL
34837,DH SDAH LOCAL
34839,DH SDAH LOCAL
34841,DH SDAH LOCAL
34843,DH SDAH LOCAL
34845,DH SDAH LOCAL
34847,DH SDAH LOCAL
34849,DH SDAH LOCAL
34851,DH SDAH LOCAL
34853,DH SDAH LOCAL
34855,DH SDAH LOCAL
34857,DH SDAH LOCAL
34829,DH SDAH LOCAL
13352,DHANBAD EXPRESS
14036,DHAULADHAR EXP
12821,DHAULI EXP
12822,DHAULI EXP
69190,DHD ANND MEMU
69120,DHD BRC MEMU
69118,DHD BRC MEMU
59393,DHD HBJ FAST PAS
69181,DHD RTM MEMU
69187,DHD RTM MEMU
69196,DHF BH MEMU
59229,DHG  BVC PASS
79458,DHG BTD DMU
79460,DHG BTD DMU
75720,SGUJ MLFC  DEMU
75716,DHH SGUJ DEMU
51118,DHI CSN PASS
06596,CBP YPR DMU SPL
13351,DHN ALAPPUZHA E
63552,DHN ASN MEMU
63546,DHN ASN MEMU
68088,DHN BQA MEMU
12832,BKSC GARIB RATH
13305,DHN  GAYA  EXP
63547,DHN HZD MEMU
68020,SZE JGM MEMU
13331,DHN PNBE EXPRES
13303,DHN RNC INTERCITY
53324,DHN SNDT PASS
53326,DHN SNDT PASS
53334,DHN SNDT PASS
57327,DHNE GNT PASS
52179,DHO SRMT PASS N G
52181,DHO TPO PASS N G
51112,DHI CSN PASS
51114,DHI CSN PASS
51116,DHI CSN PUNE PAS
97202,DI CSTM LOCAL
97204,DI CSTM LOCAL
97206,DI CSTM LOCAL
97208,DI CSTM LOCAL
97210,DI CSTM LOCAL
97214,DI CSTM LOCAL
97216,DI CSTM LOCAL
97218,DI CSTM LOCAL
97220,DI CSTM LOCAL
97222,DI CSTM LOCAL
97226,DI DR LOCAL
97232,DI CSTM LOCAL
97238,DI CSTM LOCAL
97242,DI CSTM LOCAL
97248,DI CSTM LOCAL
97254,DI CSTM LOCAL
95802,DI CSTM SEMI FAST
95804,DI CSTM SEMI FAST
95808,DI CSTM SEMI FAST
97212,DI DR LOCAL
97224,DI CSTM LOCAL
97230,DI CSTM LOCAL
97234,DI CSTM LOCAL
97236,DI CSTM LOCAL
97240,DI DR LOCAL
97244,DI CSTM LOCAL
97246,DI CSTM LOCAL
97250,DI CSTM LOCAL
97252,DI CSTM LOCAL
97228,DI CSTM LOCAL
15929,DIBRUGARH EXP
13505,DIGHA ASANSOL EXP
11045,DIKSHABHOOMI EXP
11046,DIKSHABHUMI EXP
72204,DIT IAA DEMU M G
72206,DIT IAA DEMU M G
72208,DIT IAA DEMU M G
72210,DIT IAA DEMU M G
50119,DIVA PNVL PASS
50105,DIVA SWV PASS
52544,DJ KGN NG TRAIN
52588,DJ KGN NG TRAIN
52540,DJ NJP PASSENGER
69134,DK ANND MEMU
69136,DK ANND MEMU
32212,DKAE SDAH LOCAL
32214,DKAE SDAH LOCAL
32216,DKAE SDAH LOCAL
32218,DKAE SDAH LOCAL
32220,DKAE SDAH LOCAL
32222,DKAE SDAH LOCAL
32224,DKAE SDAH LOCAL
32226,DKAE SDAH LOCAL
32228,DKAE SDAH LOCAL
32230,DKAE SDAH LOCAL
32232,DKAE SDAH LOCAL
32234,DKAE SDAH LOCAL
32236,DKAE SDAH LOCAL
32238,DKAE SDAH LOCAL
32240,DKAE SDAH LOCAL
32242,DKAE SDAH LOCAL
32244,DKAE SDAH LOCAL
32246,DKAE SDAH LOCAL
32248,DKAE SDAH LOCAL
32250,DKAE SDAH LOCAL
32252,DKAE SDAH LOCAL
64107,DKDE DLI EMU
64109,DKDE SSB EMU
55719,DKGN BHNG PASS
55813,DKGN MZS PASS
55714,RNY NJP PASS
55862,DKGN RNY PASS
55722,DKGN RNY PASS
55824,DKGN RPAN PASS
57145,DKJ BDCR  PASS
67271,DKJ BZA MEMU
67270,DKJ KZJ MEMU
51902,DLI AGC PASS
64152,DLI ALJN EMU
64102,DLI ALJN EMU
14001,DLI ATTARI EXP
54078,DLI BE PASSENGR
54005,DLI BNW PASS
74027,DLI KPKI DEMU
64104,DLI DKDE EMU
14206,DLI FD EXP
14731,DLI FKA EXP
51915,DLI FN PASS
54641,DLI FZR PASS
64434,DLI GZB EMU
64402,DLI GZB EMU
64414,DLI GZB EMU
64406,DLI GZB EMU
64404,DLI GZB EMU
64408,DLI GZB EMU
64410,DLI GZB EMU
64418,DLI GZB MEMU
64582,DLI HRF MEMU
14011,DLI HSX EXP
54475,DLI HW PASS
54035,DLI JHL PASS
54031,DLI JIND PASS
14659,RUNICHA EXPRESS
74013,DLI  KKDE DMU
54303,DLI KLK PASS
64106,DLI KRJ EMU
64108,DLI KRJ EMU
54056,DLI MB PASS
54308,DLI MB PASS
54033,DLI NRW PASS
64533,DLI PNP MEMU
64531,DLI PNP MEMU
64451,DLI PNP MEMU
64453,DLI PNP MEMU
64001,DLI PNP MEMU
54413,DLI RE PASS
54309,DLI RE PASS
54085,DLI RE PASS
54417,DLI RE PASS
54471,DLI RKSH PASS
74011,DLI ROK DMU
64913,DLI ROHTAK MEMU
64911,NDLS ROK MEMU
64915,DLI ROK MEMU
64931,DLI ROK MEMU
13120,ANVT SDAH EXP
74023,DLI SMQL DMU
54059,DLI SMQL PASS
51905,DLI SMQL PASS
51909,DLI  SRE PASS
51913,DLI SRE PASS
74021,DLI SRE DMU
74001,DLI NMK PASS
51911,DLI  SRE PASS
64584,DLI TDL MEMU
14521,DLI UMB EXP
59235,DLJ MHV PASS
53641,DLN DDU PASS
53643,DLN TRG PASS
53645,DLN TRG PASS
53647,DLN TRG PASS
55569,DMH SHC PASS
55555,SHC SPJ PASS
51886,DMO BINA PASS
55903,DMV MXN PASS
63218,DNR MKA DEMU
53230,DNR RGD PASS
63219,DNR RPR MEMU
18184,DNR TATA EXP
53232,DNR TIA PASS
19064,DNR UDHNA  EXP
73902,DNRE JMP DMU
73904,DNRE JMP DMU
13010,DOON EXPRESS
13009,DOON EXPRESS
53358,DOS BRKA PASS
53350,DOS BRWD PASS
53612,DOS BRWD PASS
53364,DOS GAYA PASS
76554,DPJ SBC DEMU
96313,CSTM ABH LOCAL
95327,CSTM ABH FAST
97219,CSTM DI LOCAL
97237,CSTM DI LOCAL
97253,DR DI LOCAL
95725,DR KYN FAST
95731,CSTM KYN FAST
95711,DR KYN FAST
95721,CSTM KYN FAST
97035,TNA KYN LOCAL
97073,CSTM KYN LOCAL
97081,CSTM KYN LOCAL
97085,CSTM KYN LOCAL
97089,CSTM KYN LOCAL
97093,CSTM KYN LOCAL
97095,CSTM KYN LOCAL
97099,CSTM KYN LOCAL
97105,CLA KYN LOCAL
97113,CSTM KYN LOCAL
97121,CLA KYN LOCAL
97125,DR KYN LOCAL
12131,DR SAINAGAR EXP
95901,CSTM TNA FAST
97311,CSTM TNA LOCAL
97341,CSTM TNA LOCAL
97375,DR TNA LOCAL
97413,CSTM TNA LOCAL
97419,CSTM TNA LOCAL
97425,CSTM TNA LOCAL
97431,CSTM TNA LOCAL
93002,DRD ADH LOCAL
93006,DRD CCG FAST LOCAL
93004,DRD VR LOCAL
93010,DRD VR LOCAL
93016,DRD VR LOCAL
93018,DRD CCG FAST LOCAL
93014,DRD VR LOCAL
69164,DRD PNVL MEMU
93008,DRD BVI LOCAL
93012,DRD VR LOCAL
93020,DRD VR LOCAL
69148,GDA ANND MEMU
69150,BH VR PASS
69156,MTJ RTM PASS
69146,GDA ANND DEMU
78818,KETI DURG DEMU
08874,DRZ G PASS
78816,DRZ R DMU
33612,DTK SDAH LOCAL
33614,DTK SDAH LOCAL
33616,DTK SDAH LOCAL
33618,DTK SDAH LOCAL
33620,DTK SDAH LOCAL
33622,DTK SDAH LOCAL
33624,DTK SDAH LOCAL
33626,DTK SDAH LOCAL
33628,DTK SDAH LOCAL
33630,DTK SDAH LOCAL
58712,DTR KDRI PASS N G
58714,DTR KDRI PASS N G
58716,DTR KDRI PASS N G
54765,DUI BTI PASS
54555,DUI BTI PASS
54632,DUI SSA PASS
53556,DUMK JSME PASS
18620,DUMK RNC EXPRESS
53082,JSME RPH PASS
53552,JSME DUMK PASS
18241,DURG ABKP EX PAS
18207,DURG AII EXP
78817,DURG DRZ DEMU
08873,DURG DRZ SPL
68741,DURG G MEMU
18215,DURG JAT EXPRESS
12549,DURG JAT SF EXP
18211,DURG JDB EXP
18213,DURG AII EXP
18205,DURG NTV EXP
18201,DURG NTV EXP
18426,DURG PURI EXP
68702,DURG R MEMU
68704,DURG R MEMU
68708,DURG R MEMU
68718,DURG R MEMU
68726,DURG R MEMU
58529,DURG VSKP PGR
12357,DURGIANA EXP
12220,DURONTO AC EXP
12269,DURONTO EXPRESS
12246,DURONTO EXPRESS
12266,DURONTO EXPRESS
12213,DURONTO EXPRESS
22202,DURONTO EXPRESS
22201,DURONTO EXPRESS
22214,DURONTO EXPRESS
52951,DVA JND PASS M G
52950,DVA VRL PASS
51181,DVL BSL PASS
15636,DWARKA  EXPRESS
51458,DWR HUBLI PASS
17302,DWR MYSORE EXP
56904,DWR SUR PASSENGE
56902,DWR UBL PASS
18646,EAST COAST EXP
18645,EAST COAST EXP
66601,ED CBE MEMU
56846,ED JTJ PASS
56100,ED MTDM PASS
66609,ED PGTN MEMU
56825,ED TEN FAST PASS
56842,ED TPJ PASS
14795,EKTA EXPRESS
14796,EKTA EXPRESS
43861,ENR TRL LOCAL
16606,ERNAD EXPRESS
16605,ERNAD EXPRESS
16187,ERNAKULAM EXP
16306,ERNAKULAM EXP
12677,ERNAKULAM EXP
12684,ERNAKULAM SF EXP
22608,ERNAKULAM SF EXP
56379,ERS ALLP PASS
56303,ERS ALLP PASS
22816,ERS BILASPUR EXP
56370,ERS GUV PASS
56376,ERS GUV PASS
16188,ERS KARAIKALEXP
66301,ERS QLN MEMU
56385,ERS KTYM PASS
56389,ERS KTYM PASS
56381,ERS KYJ FAST PASS
56383,ERS KYJ PASS
56387,ERS KYJ PASS
12224,ERS LTT DURONTO
12646,ERS MILLENUM EX
56362,KTYM NIL PASS
12283,ERS NZM DURONTO
16359,ERS PATNA EXP
66612,ERS PGT MEMU
22149,ERS PUNE EXPRESS
66303,ERS QLN MEMU
66309,ERS QLN MEMU
66307,ERS QLN PASS
56391,ERS QLN PASS
56364,ERS SRR PASS
51189,ET ACOI PASS
51158,ET BSL PASS
51827,ET JHS PASS
51671,ET STA PASS
51830,ET NGP PASS
51673,ET STA PASS
54468,ETAH TDL PASS
54470,ETAH TDL PASS
64157,ETW AGC MEMU
64156,ETW CNB MEMU
64155,ETW TDL MEMU
12703,FALAKNUMA EXP
12704,FALAKNUMA EXP
13484,FARAKKA EXPRESS
13413,FARAKKA EXPRESS
13483,FARAKKA EXPRESS
13414,FARKKA EXPRESS
51028,FAST PASSENGER
51027,FAST PASSENGER
54465,FBD BE PASS
55328,FBD CPA PASS
05305,FBD CPA EXP
15039,FBD KSJ EXP
15041,FBD KSJ EXP
14221,FD CPA EXPRESS
14205,FD DLI EXP
54231,FD LKO PASS
54233,FD LKO PASS
22104,FD LTT SF EXP
54110,FD DDU PASS
54238,FD MUR PASS
54372,FD PYG PASS
54374,FD PYG PASS
74988,FKA BTI DMU
74986,FKA BTI DMU
54560,FKA BTI PASS
14732,FKA DLI EXP
74972,FKA FZR DMU
74974,FKA FZR DMU
74976,FKA FZR DMU
74978,FKA FZR DMU
54786,FKA FZR PASS
74982,FKA KKP DMU
74984,FKA KKP DMU
54783,FKA RE PASS
55331,FBD KSJ PASS
55610,FKM DBB PASS
59713,FL JAIPUR PASS
59715,FL RE PASS
59719,FL RE PASS
59717,FL RE PASS
12922,FLYING RANEE
12921,FLYING RANEE
67275,FM BG MEMU
77605,FM BMO LOCAL
57660,FM KLBG PASS
47197,FM HYB LOCAL
47199,FM HYB LOCAL
47200,FM HYB LOCAL
47201,FM HYB LOCAL
47202,FM HYB LOCAL
47149,FM LPI LOCAL
47150,FM LPI LOCAL
47151,FM LPI LOCAL
47153,FM LPI LOCAL
47152,FM LPI LOCAL
47154,FM LPI LOCAL
47211,FM LPI LOCAL
47155,FM LPI LOCAL
47165,FM LPI LOCAL
47156,FM LPI LOCAL
47157,FM LPI LOCAL
47198,FM LPI LOCAL
47214,FM LPI LOCAL
47158,FM LPI LOCAL
47169,FM LPI LOCAL
47160,FM LPI LOCAL
47216,FM LPI LOCAL
47161,FM LPI LOCAL
47162,FM LPI LOCAL
47163,FM LPI LOCAL
47164,FM LPI LOCAL
47218,FM LPI LOCAL
47166,FM LPI LOCAL
47207,FM LPI LOCAL
47167,FM LPI LOCAL
47203,FM LPI LOCAL
47220,FM LPI LOCAL
47170,FM LPI LOCAL
77679,FM MED DEMU
77681,FM MED DEMU
77609,FM MOB LOCAL
47204,FM SC LOCAL
47168,FM SC LOCAL
77631,FM UR LOCAL
77632,FM UR LOCAL
77633,FM UR LOCAL
77634,FM UR LOCAL
77635,FM UR LOCAL
77638,FM UR LOCAL
67277,FM ZN MEMU
74032,FN DEE DEMU
74036,FN DEE DEMU
51916,FN DLI PASS
74034,FN GHH DEMU
74038,FN GHH DEMU
14545,FN SRE EXP
63261,FUT BXR MEMU
53208,FUT IPR PASS
53210,FUT RGD PASSENGER
19024,FZR MMCT JANTA
54562,FZR BTI PASS
54564,FZR BTI PASS
14614,FZR  CDG EXP
54642,FZR DLI PASS
74971,FZR FKA DMU
74973,FZR FKA DMU
74975,FZR FKA DMU
74977,FZR FKA DMU
54785,FZR FKA PASS
74926,FZR HSX DEMU
14625,FZR INTERCITY
19023,FZR JANATA EXP
54046,FZR JIND PASS
74936,FZR JUC DMU
74938,FZR JUC DMU
74940,FZR JUC DMU
74962,FZR LDH DMU
74964,FZR LDH DMU
54646,FZR LDH PASS
54572,FZR LDH PASS
54052,FZR LDH PASS
14601,FZR HMH EXPRESS
68712,G DGG MEMU
68742,G DURG MEMU
68713,G ITR MEMU
68743,G ITR MEMU
68715,BTC ITR MEMU
58118,G JSG PASS
68724,G R MEMU
12616,G T EXPRESS
68733,GAD BSP MEMU
68731,GAD BSP MEMU
58209,GAD BSP PASS
18239,GAD NGP EXP
58203,GAD R PASS
68745,GAD R PASS
13017,GANADEVTA EXP
13018,GANADEVTA EXP
16506,GANDHIDHAM EXP
16336,GANDHIDHAM EXP
14216,GANGA GOMTI EXP
14215,GANGA GOMTI EXP
13186,GANGA SAGAR EXP
13330,GANGADAMODAR EX
13329,GANGADAMODAR EX
12669,GANGAKAVERI EXP
12670,GANGAKAVERI EXP
13185,GANGASAGAR EXP
13308,GANGASATLUJ EXP
13307,GANGASUTLEJ EXP
12937,GARBHA EXPRESS
12938,GARBHA EXPRESS
14044,GARHWAL EXPRESS
14043,GARHWAL EXPRESS
15715,GARIB NAWAJ EXP
15716,GARIB NAWAJ EXP
16532,GARIB NAWAZ EXP
12203,GARIB RATH EXP
13306,GAYA DHN  EXP
53363,GAYA DOS PASS
22410,SSM GARIB RATH
13024,GAYA HWH EXPRESS
01710,ATT JBP SPL
53404,GAYA JMP PASS
53616,GAYA JMP PASS
53626,GAYA KIUL PASS
53630,GAYA KIUL PASS
63548,GAYA KQR MEMU
15619,GAYA KYQ WKLY EX
12389,GAYA MS EXPRESS
63244,GAYA PNBE MEMU
63248,GAYA PNBE MEMU
63254,GAYA PNBE MEMU
63258,GAYA PNBE MEMU
63260,GAYA PNBE MEMU
63242,GAYA PNBE MEMU
63246,GAYA PNBE MEMU
63250,GAYA PNBE MEMU
63252,GAYA PNBE MEMU
63256,GAYA PNBE MEMU
68097,GBA ADRA MEMU
33382,GBG BT LOCAL
33682,GBG SDAH LOCAL
33686,GBG SDAH LOCAL
97502,GC CSTM LOCAL
97504,GC CSTM LOCAL
13510,GD ASN EXPRESS
14214,GD BSB INTERCITY
55026,GD GKP PASS
55028,GD GKP PASS
55049,JEA DAL PASS
55031,JEA LJN PASS
52253,BRK MLN PASS M G
52257,BRK MLN PASS M G
52259,BRK MLN PASS MG
52267,BRK NPR PASS M G
52263,BRK NPR PASS M G
52265,BRK NPR PASS M G
55033,GD SPC PASS
55035,GD SCC PASS
11111,GD SUSHASAN EXP
69124,GDA ANND MEMU
69126,GDA ANND MEMU
69122,GDA BRC MEMU
57277,GDR BZA PASS
67279,GDR OGL MEMU
77214,GDV BZA DMU
77209,GDV MTM DMU
77211,GDV MTM DMU
77235,GDV MTM DMU
77219,GDV MTM DMU
77202,NS BZA DMU
77204,NS BZA DMU
17403,GDV NS LINK EXP
30142,GEDE MJT LOCAL
31742,GEDE RHA LOCAL
31744,GEDE RHA LOCAL
31758,GEDE RHA LOCAL
31746,GEDE RHA LOCAL
31748,GEDE RHA LOCAL
31756,GEDE RHA LOCAL
31750,GEDE RHA LOCAL
31752,GEDE RHA LOCAL
31754,GEDE RHA LOCAL
31912,GEDE SDAH LOCAL
31914,GEDE SDAH LOCAL
31916,GEDE SDAH LOCAL
31918,GEDE SDAH LOCAL
31920,GEDE SDAH LOCAL
31922,GEDE SDAH LOCAL
31924,GEDE SDAH LOCAL
31926,GEDE SDAH LOCAL
31928,GEDE SDAH LOCAL
74031,GHH FN DEMU
74035,GHH FN DEMU
55754,GHY APDJ PASS
25632,GHY  BKN LINK EXP
15632,GHY BME BKN EXP
12510,GHY BNC EXPRESS
12517,GHY GARIB RATH
55815,GHY HBN PASS
15606,GHY INTERCITY
15646,GHY LTT EXP
15648,GHY LTT EXPRESS
55603,KOLONGPAR PASS
55820,GHY MNDP PASS
15613,LACHIT EXPRESS
55804,GHY NBQ PASS
55806,GHY NBQ PASS
55810,GHY NBQ PASS
55802,GHY NBQ PASS
15617,DONYI POLO EXP
15640,KYQ PURI EXPRESS
12514,GHY SC EXPRESS
55607,GHY SHTT PASS
12508,ARONAI EXPRESS
12516,SCL TVC EXPRESS
19152,GIMB PNU EXP
12993,GIMB PURI EXP
16505,GIMB SBC EXPRESS
18502,GIMB VSKP EXP
12860,GITANJALI EXP
12859,GITANJALI EXP
54381,GJL NBD PASS
54383,GJL NBD PASS
19410,GKP ADI EXP
15057,GKP ANVT EXP
13508,GKP ASN EXPRESS
14611,GCT SVDK EXP
55001,GKP AY PASS
05061,GKP BNY SPL
55119,GKP BCY PASS
55056,GKP CPJ PASS
55020,GKP CPR PASS
12597,GKP CSTM JANSADHARAN
15005,GKP DDN EXPRESS
55025,GKP GD PASS
55027,GKP GD PASS
15104,GKP INTERCITY
12532,GKP INTERCITY
15050,GKP KOLKATA EXP
15052,GKP KOLKATA EXP
15018,GKP LTT EXP
11082,GKP LTT EXP
12541,GKP LTT SUP EXP
55030,GKP NKE PASS
55149,GKP BCY PASS
55141,GKP NTV PASS
55069,THE GKP PASS
55051,GKP NTV PASS
55043,GKP NTV PASS
15045,GKP OKHA EXPRES
15029,GKP PUNE EXP
11038,GKP PUNE EXPRESS
12589,GKP SC EXPRESS
55042,GKP NKE PASS
15022,GKP SHM EXPRESS
55012,GKP SV PASS
55072,GKP NKE PASS
15023,GKP YPR EXP
12591,GKP YPR EXPRESS
15015,GKP YPR EXPRESS
90216,VIRAR CCG SEMI FAST
90272,GMN CCG S FAST
90306,GMN CCG S FAST
90340,GMN CCG S FAST
63542,GMO ASN MEMU
63544,GMO ASN MEMU
53347,GMO PNBE LNK
68017,GMO CKP MEMU
53343,GMO CPU PASS
53328,GMO SNDT PASS
52255,BRK MLN PASS M G
69132,GNC ADI MEMU
69192,GNC ANND MEMU
19309,GNC INDORE EXP
58418,GNPR PURI PASS
58505,GNPR VSKP PASS
77230,GNT BZA DMU
67274,GNT BZA MEMU
67259,GNT BZA MEMU
57328,GNT DHNE PASS
22118,AMI PUNE  SF EXP
57306,GNT KCG  PASS
57317,GNT MCLA PASS
57381,GNT NS PASS
77222,GNT RAL DEMU
77224,GNT RAL DMU
12705,GNT SC EXP
67255,GNT OGL MEMU
12779,GOA EXPRESS
12780,GOA EXPRESS
12450,GOA SMPRK K EXP
12449,GOA SMPRK K EXP
11055,GODAN EXPRESS
11056,GODAN EXPRESS
12728,GODAVARI EXP
12727,GODAVARI EXP
17201,GOLCONDA EXP
17202,GOLCONDA EXP
12903,GOLDENTEMPLE ML
12904,GOLDN TEMPLE ML
16535,GOLGUMBAZ EXP
16536,GOLGUMBAZ EXP
12419,GOMTI EXP
12420,GOMTI EXPRESS
15232,GONDIA BJU EXP
78820,G BPQ DEMU
58802,GONDIA  BPQ  PASS
78821,G KGE DEMU
78807,G WRI DEMU
78809,G KGE DEMU
58804,G BPQ PASS
08871,GONDIA DURG SPL
78801,G KGE DEMU
78803,G KGE DEMU
78805,G KGE DEMU
58806,G WSA PASS
12405,GONDWANA EXPRES
12409,GONDWANA EXPRES
12406,GONDWANA EXPRESS
12410,GONDWANA EXPRES
12555,GORAKDAM EXPRES
12556,GORAKDAM EXPRES
19409,GORAKHPUR EXP
12592,GORAKHPUR EXP
15046,GORAKHPUR EXP
15017,GORAKHPUR EXP
12590,GORAKHPUR EXP
23154,GOUR EXP
13154,GOUR EXP
13153,GOUR EXPRESS
